sex_eligibility,nct_sex_includes_women,nct_sex_women_only,ref_title_mentions_sex,ref_abstract_mentions_sex,nct_registry_mentions_sex,any_source_mentions_sex_differences,any_source_mentions_sex_subgroup,any_source_mentions_sex_stratification,any_source_mentions_sex_interaction,any_source_pregnancy_related,any_source_menopause_related,any_source_contraception_required,any_source_excludes_pregnant_women,any_source_excludes_childbearing_potential,any_source_reproductive_health,any_source_maternal_offspring,any_source_lactation_breast,any_source_fertility_related,any_source_hormonal_related,any_source_sex_hormone_related,any_source_menstrual_cycle,any_source_womens_conditions,any_source_gender_identity,sex_evidence_snippets,exclusion_evidence_snippets,guideline_pmid,ref_pmid,any_source_hormonal_considerations,nct_number,ref_primary_nct_number,ref_primary_nct_source,any_source_maternal_offspring_related,any_source_lactation_breast_related,any_source_reproductive_health_related,any_source_fertility_considerations,any_source_gender_identity_related
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,3186989.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,11439963.0,,,,,,,,,
ALL,True,False,,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,,le patients of childbearing potential must have a negative pregnancy test prior to each dosing and all female patients must,39429201,17179052.0,,NCT00074984,NCT00074984,databank,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,15154115.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28296917.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,23586858.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24534763.0,,,,,,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,9918480.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28728811.0,,,,,True,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,22133539.0,,,,,True,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,35977816.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34199132.0,,,,,True,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34004258.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,12146805.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,15834040.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,39429201,22422895.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24840674.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,27844030.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33712516.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29593473.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,10095814.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24188926.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,11793473.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,17823937.0,,,,,True,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,9683591.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,17300999.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,21443929.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,17640391.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,15192637.0,,,,,True,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,39429201,10328723.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,15894595.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,9302259.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29800625.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,15869575.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,20046230.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,39429201,15843671.0,,,,,,,,,
ALL,True,False,,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,,"myocardial infarction
* female patient is either not of childbearing potential, defined as postmenopausal for at least one year",39429201,31733140.0,,NCT02551094,NCT02551094,databank,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,23265346.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24189281.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,25461472.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,13679527.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36328154.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,35587067.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,30983166.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,39429201,11407709.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,17283584.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] d up at our department (n = 144) and 144 age- and sex-matched sle patients with negative apl were included in this study. the median followup times were 104 and 112 months, respectively. the demographic, clinical, laboratory, and treatment characteristics and the traditional thrombosis risk factors were recorded. the thrombosis rate was 29 per 144 apl-positive patients (20.1%) and 11 per 144 apl-negative patients (7.6%; p = 0.003). in multiadjusted analysis, significant predictors of thrombosis were male s",,39429201,19116963.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,16420554.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31092409.0,,,,,,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,21303837.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,7885428.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,30804874.0,,,,,,True,True,True,
ALL,True,False,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34662890.0,,NCT02295475,NCT02295475,databank,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,30578253.0,,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32027788.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29633334.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31440841.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,35938982.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33475710.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34567243.0,,,,,,True,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29309496.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,30628661.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29335336.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] ty score matching by the time of enrollment, age, gender, history of coronary artery disease, diabetes, hypertension, and hyperlipidemia. during an average follow-up period of 7 years, 10,887 subjects who had ever received tooth scaling (exposed group) and 10,989 age-, gender-, and comorbidity-matched subjects who had not received tooth scaling (non-exposed group) were enrolled. the exposed group had a lower incidence of acute myocardial infarction (1.6% vs 2.2%, p<.001), stroke (8.9% vs 10%, p=.03), and total cardiovascular events (10% vs 11.6%, p<.001) when compared with the non-exposed group. after multivariate analysis, tooth scaling was an independent factor associat",,39429201,22483056.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,23422085.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34519777.0,,,,,,,,,
ALL,True,False,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,"of childbearing potential are required to have a negative pregnancy test prior to enrollment)
* active enrollment in other",39429201,36889611.0,,NCT04512079,NCT04512079,databank,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,26677196.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32897811.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,35093633.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28196938.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,30896327.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29687022.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32275288.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32614385.0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,39429201,32343504.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32645151.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36233721.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36700798.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] sease (cvd), but it is unclear whether there is a sex difference in their association. the pubmed, embase, and coc",,39429201,36923959.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] the effects of pd diagnosis method, pd severity, gender and study region. thirty-two longitudinal cohort studies were included after full text screening; 30 were eligible for meta-analysis. the risk of cvd was significantly higher in pd c",,39429201,33124761.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31806984.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24820756.0,,,,,,,,,
ALL,True,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28331015.0,,NCT01864031,NCT01864031,databank,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,27881167.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29898970.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32367730.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34001774.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31707926.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31387198.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29277524.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,17404126.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36188414.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28485090.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,27574836.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29652077.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24874908.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32159228.0,,,,,,,,,
,,,,True,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31062859.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,23007881.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24232177.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28074561.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24825644.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32558914.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24500948.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34543869.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,27431356.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32752884.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,26558539.0,,,,,,,,,
,,,,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[ABSTRACT] k of stroke was associated with mean age, but not gender. among traditional vrfs, hypertension (htn), systolic and diastolic blood pressure (dbp), diabetes mellitus (dm), and fasting blood glucose (fbg) were associated with increased risk of stroke. apart from the high circulating levels of triglycerides (tg), low-density lipoprotein-cholesterol (ldl-c), total cholesterol (tc), and low high-density lipoprotein-cholesterol (hdl-c), other potential risk factors namely cigarette smoking (cs), opioid addiction (od), and waist circumference (wc) were identified to be independent stroke determinants. the present systematic review and meta-analysis provided a summary of the most important srfs, wh",,39429201,33588570.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,20926835.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31142634.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,23160887.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,35142225.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,30699043.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31976871.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,21084080.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,21265906.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,22424256.0,,,,,,,,,
,,,,True,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33589427.0,,,,,,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,26720857.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24128926.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31135728.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28610468.0,,,,,True,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,15684147.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33821513.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,23633317.0,,,,,True,True,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,24832366.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31678759.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34768308.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32273052.0,,,,,True,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29420396.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36847049.0,,,,,True,,True,True,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36657559.0,,,,,True,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,37109244.0,,,,,True,,,,
FEMALE,True,True,,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,35363951.0,,NCT02299414,NCT02299414,databank,True,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28884652.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28432074.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33093597.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,25560114.0,,,,,,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31060985.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34343230.0,,,,,True,,True,True,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,35944667.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,37231685.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36321452.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32286658.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,"ves or with a recent abortion or miscarriage were excluded. we adjusted for age and history of cancer, and stratified for pregnancy versus postpartum, and 0 to 6 versus 7 to 12 weeks postpartum. results- in total 163/813 cases and 1230/6296 controls were included. cases were younger (median 38 versus 41 years) and more often had a history of cancer (14% versus 4%) than controls. in total 41/163 (25%) cases and 82/1230 (7%) controls were pregnant or postpartum (adjusted odds ratio, 3.8; 95% ci,",39429201,30621526.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32525238.0,,,,,,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36176066.0,,,,,,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28274514.0,,,,,,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,37411017.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36038274.0,,,,,,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36791844.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31008318.0,,,,,True,,,,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,37721605.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,37031763.0,,,,,True,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31430824.0,,,,,True,,,,
,,,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,32478828.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31948647.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,25304764.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36283885.0,,,,,,,True,True,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34638134.0,,,,,True,,True,True,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29678837.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28546324.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31412756.0,,,,,,,,,
,,,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,23255242.0,,,,,True,,True,True,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36445710.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33229423.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,28487334.0,,,,,,,True,True,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36599484.0,,,,,,,True,True,
,,,,True,,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,"[ABSTRACT] earched medline and embase for articles published between january 1985 and july 2011. for all studies fulfilling the predefined criteria, we obtained risk ratios (rrs) or odds ratios (ors) with 95% confidence intervals (cis) for female risk factors. we pooled crude and adjusted ors (aors) with a general variance-based random-effects method. we evaluated methodologic quality with the newcastle-ottawa scale. we included 16 studies; 8 had good quality. twelve studies had a case-control design, 3 studies had a longitudinal design, and 1 study had a case-crossover design. overall aors were 1.31 (95% ci 1.05-1.64; 5 studies, 2 with good quality [gq]) for current use of combined oral contraceptives (coc), 0.90 (95% ci 0.74-1.09; 7 studies, 4 gq) for ever coc use, 0.86 (95% ci 0.69-1.08; 6 studies, 3 gq) for current use of hormone replacement therapy (hrt), 0.74 (95% ci 0.54-1.00; 3 studies, 1 gq) for ever use of hrt, and 1.29 (95% ci 1.03-1.61; 5 studies, 2 gq) for postmenopausal women. data on parity and age at menarche were heterogeneous. risk of subarachnoid hemorrhage (sah) was not increased during pregnancy, labor, or puerperium (rr 0.40, 95% ci 0.20-0.90; 1 gq study). female hormone levels might influence risk of sah, but the pathophysiology of this effect and its influence on the difference in incidence of sah between the sexes remains unclear. further studies are needed to id",,39429201,22955127.0,True,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34275412.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33493052.0,,,,,,,True,True,
,,,,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36990309.0,,,,,True,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33619981.0,,,,,True,,,,
FEMALE,True,True,,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,31215837.0,,NCT02147626,NCT02147626,databank,,,,,
FEMALE,True,True,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,34176288.0,,NCT02333240,NCT02333240,databank,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36935070.0,,,,,True,,,,
,,,,True,,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,,,39429201,34983235.0,True,,,,,,True,True,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,36130740.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,33966449.0,,,,,,,,,
,,,,True,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,39429201,29335319.0,,,,,True,,,,
